Doctor_ID,Associated_Diseases,Rating,Arrival_Time,Departure_Time,Contact_Number
393,Dimorphic Hemorrhoids,2.9538464100674893,10:00,13:00,964-862-2776x87821
394,Arthritis,4.865759020711856,11:00,16:00,294-882-3912x3791
395,Acne,3.9176709523949067,08:00,13:00,292.516.5107x5694
396,Fungal infection,2.4170872293007992,09:00,14:00,956-202-8708x25339
397,drug reaction,4.436207730950221,10:00,16:00,+1-531-430-5022
398,Common Cold,2.294808250699965,09:00,15:00,(230)217-1379
399,Dengue,3.2682390326875366,09:00,16:00,307-371-3067
400,Arthritis,4.51254500122257,10:00,15:00,(642)497-1229x89336
401,Common Cold,3.307069169149486,11:00,15:00,+1-398-895-0834x44001
402,gastroesophageal reflux disease,3.682951366331392,10:00,16:00,943.921.0802x575
403,allergy,1.5305883381885494,08:00,13:00,(760)498-0688x811
404,Chicken pox,3.823658742987174,08:00,16:00,707-350-8700x27921
405,Fungal infection,4.357556033633584,08:00,13:00,540-418-3939
406,peptic ulcer disease,3.159025172658215,11:00,17:00,(399)711-7200
407,peptic ulcer disease,3.195505229962979,08:00,17:00,591.574.3818x15584
408,Malaria,2.3673881831026344,08:00,17:00,(484)204-1126x239
409,diabetes,4.722306866353351,09:00,17:00,(467)378-9168x8363
410,Dimorphic Hemorrhoids,1.9148392789915225,10:00,16:00,537.233.5477
411,gastroesophageal reflux disease,4.22359681469737,08:00,16:00,+1-370-936-5837
412,Cervical spondylosis,2.5798825528104032,10:00,13:00,8128633917
413,PsoriasisVaricose Veins,4.049913881361587,11:00,13:00,+1-886-487-2042x8086
414,peptic ulcer disease,1.1855058318376508,09:00,13:00,600-213-6911
415,Chicken pox,4.426392497598284,09:00,13:00,983-827-8216
416,allergy,1.6886190792906226,11:00,17:00,001-407-269-6934
417,Bronchial Asthma,3.74896695778916,08:00,13:00,001-726-980-5235
418,Hypertension,2.5634238422645628,09:00,14:00,(984)480-6699x62005
419,drug reaction,3.110910163268356,08:00,15:00,(289)738-0564x96075
420,Impetigo,3.803091171678654,10:00,13:00,872-328-7621x0498
421,Chicken pox,4.942458325081288,08:00,14:00,001-423-660-7561x283
422,Common Cold,3.7296240696165635,09:00,17:00,702.952.7505x45501
423,Typhoid,1.0236275036156304,09:00,15:00,001-466-205-5436x80786
424,gastroesophageal reflux disease,4.202427038908619,11:00,16:00,963.479.8648x440
425,Typhoid,2.637606160426743,09:00,16:00,001-612-784-8472x76901
426,drug reaction,3.62464622292765,09:00,17:00,603-220-3379x10231
427,Impetigo,2.7774458094127175,08:00,16:00,001-291-812-2847
428,Pneumonia,3.0031548673823627,11:00,16:00,(519)870-7627x44070
429,Malaria,1.2865600623901146,10:00,15:00,001-734-510-9097x8390
430,Pneumonia,4.276204006925416,11:00,17:00,(641)955-6038x91673
431,Malaria,3.202764888280417,10:00,15:00,696-783-2710
432,Acne,2.2412550794100934,11:00,13:00,+1-748-671-7067x139
433,PsoriasisVaricose Veins,2.6753880878733463,10:00,15:00,(437)540-5888
434,Jaundice,4.421048167014138,08:00,13:00,(417)898-0277
435,allergy,2.9306129909780902,08:00,14:00,858-627-7979x190
436,PsoriasisVaricose Veins,4.317898592787884,08:00,14:00,994-876-1188
437,allergy,1.0652093677883694,11:00,15:00,001-370-799-7162x4959
438,Malaria,2.115917477458881,11:00,13:00,205.308.6624
439,Cervical spondylosis,4.555776702778725,09:00,17:00,001-855-642-0566x8302
440,urinary tract infection,2.809076504660904,08:00,16:00,486-485-7659x75361
441,Acne,3.1778476222026693,11:00,16:00,5277470819
442,Common Cold,4.187535582889161,10:00,17:00,6858127746
443,drug reaction,2.5232543982641293,08:00,13:00,380.937.0822x6909
444,drug reaction,4.909422260400737,10:00,16:00,6083255440
445,peptic ulcer disease,4.147438326451761,11:00,17:00,565-933-4023x000
446,drug reaction,1.3072502817309526,11:00,16:00,834.802.7317x94062
447,peptic ulcer disease,4.859002745467585,11:00,15:00,(777)775-7599x706
448,Pneumonia,3.5338149245843042,09:00,15:00,(346)370-4044x845
449,Impetigo,1.0858465237531254,09:00,17:00,(465)895-9148x20516
450,gastroesophageal reflux disease,3.6576306865395787,11:00,13:00,+1-537-590-4024x51485
451,Common Cold,1.707162467720555,09:00,14:00,001-652-522-0033
452,Fungal infection,2.1755096602833173,09:00,14:00,001-723-648-6469x49297
453,drug reaction,4.624237388884296,08:00,15:00,591-219-3809x0495
454,gastroesophageal reflux disease,3.6507744374665205,10:00,14:00,001-849-225-8720
455,peptic ulcer disease,2.822480062044551,11:00,15:00,256-561-0577
456,Pneumonia,3.7091333213930646,10:00,16:00,505-734-0423
457,Dimorphic Hemorrhoids,2.1461504253036208,09:00,16:00,828-710-9448x940
458,Arthritis,3.435118615620354,10:00,17:00,897-990-6893x843
459,Jaundice,4.5469714856534305,10:00,15:00,426.814.3397
460,diabetes,2.1792447825568915,11:00,15:00,955.398.3037
461,Typhoid,4.918508092525295,08:00,14:00,326.565.7021
462,PsoriasisVaricose Veins,1.3475284792001525,09:00,14:00,(652)722-0432
463,Common Cold,2.660838209106201,11:00,17:00,884-756-7913x778
464,PsoriasisVaricose Veins,2.204694566469335,11:00,15:00,586-343-7621x29334
465,diabetes,4.67323821459501,09:00,14:00,(296)325-0126x95425
466,Impetigo,1.3403791599845944,09:00,17:00,+1-584-272-8850x3468
467,Fungal infection,3.2197274623476817,09:00,14:00,727.767.8762x68771
468,urinary tract infection,4.092375313456514,10:00,13:00,785.923.5274
469,Jaundice,2.1695461488235073,10:00,17:00,392-227-0146
470,Impetigo,2.1310446039990683,09:00,17:00,867.388.9510x122
471,drug reaction,3.618227588250484,10:00,13:00,961-855-5893
472,PsoriasisVaricose Veins,1.7314219607877126,10:00,17:00,3717098959
473,Malaria,1.6712995678267175,09:00,14:00,+1-739-899-0357x80452
474,peptic ulcer disease,3.6949694078294404,10:00,17:00,862-923-9376
475,Arthritis,4.76981631294694,08:00,14:00,811.410.7522
476,Jaundice,3.2866353665821304,08:00,16:00,823-289-7387
477,Acne,2.4944818068590067,10:00,13:00,926-355-9054x207
478,Acne,2.7048877095710644,10:00,16:00,001-636-925-9486
479,peptic ulcer disease,3.4974698864786067,11:00,14:00,001-695-407-3473x006
480,Malaria,3.8103152650301526,09:00,17:00,+1-809-637-1144x810
481,Chicken pox,2.256935387889415,09:00,13:00,+1-693-879-6855
482,Dengue,3.331744093403979,11:00,15:00,8429979762
483,Dengue,3.4148329469519263,10:00,14:00,703.554.9328
484,Jaundice,1.8705422850818754,09:00,15:00,752-333-3732
485,Bronchial Asthma,4.144559528610127,08:00,14:00,(624)302-6722x931
486,drug reaction,1.576934546166008,08:00,16:00,8898179664
487,drug reaction,3.39045710855877,08:00,15:00,+1-814-694-7318x716
488,Hypertension,1.8637264989830342,08:00,16:00,612-838-5949
489,Bronchial Asthma,4.418249713372331,11:00,14:00,001-437-427-9082x408
490,Dengue,4.9694341731624085,09:00,15:00,624.445.4613x2436
491,Malaria,1.6119003169439812,08:00,16:00,938.550.2652x7298
492,PsoriasisVaricose Veins,2.2422360917955095,10:00,13:00,412-214-0995
493,Cervical spondylosis,1.657295020944304,08:00,14:00,488.775.1306x2275
494,Jaundice,3.72489439238616,09:00,17:00,(712)826-2061
495,Dimorphic Hemorrhoids,1.478660704059707,08:00,15:00,(258)440-7197
496,peptic ulcer disease,1.90741979517736,09:00,16:00,001-419-513-5626
497,Migraine,2.347068818324254,09:00,15:00,315.920.5961x120
498,PsoriasisVaricose Veins,3.8440999329580667,10:00,17:00,664-914-0396x16353
499,urinary tract infection,2.1574810729864677,11:00,16:00,001-673-571-4334x281
500,peptic ulcer disease,4.177607324501622,10:00,14:00,+1-649-781-4797x2968
501,Typhoid,1.8680739988420774,11:00,16:00,001-712-527-3917x235
502,Dengue,3.0103527276290936,09:00,13:00,+1-848-358-4068x3184
503,Jaundice,1.1701068040306954,08:00,15:00,+1-571-503-7233x1688
504,Pneumonia,2.432323538805685,10:00,14:00,829-542-1898x5644
505,Fungal infection,3.2248222603021177,09:00,16:00,273.753.8461
506,Migraine,4.549377644691945,11:00,15:00,616.955.2995
507,urinary tract infection,2.8307635949070966,09:00,15:00,765-890-4385
508,gastroesophageal reflux disease,3.2078461163018748,08:00,14:00,855.589.1363x08174
509,diabetes,1.0052870831551672,11:00,15:00,001-936-820-4427
510,drug reaction,4.351411933497836,10:00,16:00,(280)246-1641x24776
511,Malaria,3.866329178298801,10:00,17:00,(489)368-8834
512,Impetigo,4.757937945927633,11:00,17:00,545.580.2229x833
513,Impetigo,2.9510329189143447,10:00,13:00,(606)958-5328x57286
514,urinary tract infection,4.168200473742514,08:00,15:00,362-421-6828
515,diabetes,1.7263783520033251,08:00,14:00,6375587378
516,Jaundice,3.5344134582212243,11:00,13:00,001-542-610-2943
517,gastroesophageal reflux disease,2.9633208853912785,10:00,13:00,229.933.9104x7036
518,Dengue,3.164557387025382,10:00,13:00,718-228-8807x194
519,Common Cold,1.7565202172719414,10:00,14:00,2102698812
520,Typhoid,4.83915710540311,10:00,13:00,+1-740-255-4599x4339
521,peptic ulcer disease,4.708210310231852,08:00,14:00,001-350-853-9718x174
522,Impetigo,4.874740316464694,08:00,17:00,001-710-946-8698x911
523,Arthritis,4.969182659293521,09:00,17:00,6255118125
524,Common Cold,2.987602448379047,10:00,17:00,001-454-682-4649x421
525,peptic ulcer disease,1.9226616555150478,11:00,17:00,2644086339
526,Malaria,3.5408403755037567,10:00,16:00,(725)725-4375x157
527,Hypertension,3.311845535742736,08:00,13:00,294.894.9763
528,diabetes,1.8363543566940939,10:00,15:00,(204)430-2391
529,Cervical spondylosis,2.394218182161161,11:00,15:00,261-305-3517x12266
530,Typhoid,1.0928213923348524,08:00,13:00,001-276-242-6234x6619
531,Hypertension,1.8864252958371268,10:00,17:00,(376)404-7686x7038
532,diabetes,4.089309557825294,11:00,16:00,+1-291-491-4240x13554
533,Acne,2.4076503630167436,08:00,16:00,405.444.1965
534,drug reaction,3.2688989981891834,08:00,16:00,001-490-699-8403x06849
535,Impetigo,4.491959854331636,10:00,13:00,492-331-5630x938
536,Impetigo,1.1888721783042087,10:00,15:00,489-476-0238x707
537,drug reaction,4.633635929899055,08:00,14:00,+1-603-455-1099x28009
538,PsoriasisVaricose Veins,3.253288214546791,10:00,17:00,725.315.5083x873
539,Chicken pox,2.1769165836671265,08:00,13:00,592.241.1991x4711
540,drug reaction,1.4827978240320716,10:00,17:00,+1-704-436-3022x821
541,Acne,2.4563501859305066,11:00,14:00,456.468.5384
542,drug reaction,2.258133018321202,11:00,14:00,(710)415-3441x19509
543,Jaundice,4.896384080690928,10:00,14:00,626.373.9207x210
544,Fungal infection,1.3941567754557873,09:00,14:00,712.855.1132
545,Arthritis,3.679436391275773,08:00,16:00,249.836.6546x417
546,peptic ulcer disease,4.4253338650574,11:00,14:00,6479118245
547,allergy,1.6082374583797265,11:00,13:00,374-420-0679x6823
548,Arthritis,2.481382156631849,09:00,16:00,874.904.2961
549,peptic ulcer disease,2.169109150794536,08:00,14:00,202-428-4674x1668
550,Migraine,4.251539547533362,11:00,17:00,+1-338-424-0695
551,Jaundice,4.35151123559728,10:00,13:00,324-840-6554
552,Arthritis,4.534144434769566,11:00,17:00,(282)282-7423
553,drug reaction,2.996532859400562,09:00,15:00,902-276-2557x03602
554,gastroesophageal reflux disease,1.5031904410060424,11:00,17:00,325-668-3452
555,drug reaction,4.880010109963726,11:00,15:00,339-909-0089x3863
556,Typhoid,2.600385265836639,09:00,16:00,(482)684-6738x94182
557,Jaundice,4.14574565307797,10:00,17:00,+1-518-451-7134x53569
558,peptic ulcer disease,2.0799617585762378,11:00,16:00,674.888.5129
559,PsoriasisVaricose Veins,2.647690115317746,11:00,16:00,+1-308-798-7417x839
560,Chicken pox,2.431093921301694,11:00,17:00,+1-966-440-6991x499
561,gastroesophageal reflux disease,3.0994910324702003,10:00,15:00,583-253-0339x861
562,Bronchial Asthma,1.8183850671769677,11:00,17:00,001-382-579-7871
563,Migraine,1.872637994376324,09:00,17:00,(264)955-1719
564,Chicken pox,1.0744311490255192,11:00,14:00,2059932385
565,Pneumonia,4.1715092368509605,08:00,13:00,001-718-217-8580x0712
566,PsoriasisVaricose Veins,3.0047827706531174,09:00,16:00,275-246-1863
567,Hypertension,4.175525215746404,09:00,17:00,(212)583-0084x7151
568,Bronchial Asthma,3.0731822600530956,09:00,14:00,901-348-1428x49878
569,Chicken pox,2.5844007032470633,10:00,13:00,382-321-7047x803
570,peptic ulcer disease,2.581972287171777,11:00,17:00,258-916-0039
571,Fungal infection,3.3723366317929067,11:00,15:00,467.661.3070x8153
572,Malaria,3.9751176354127113,11:00,17:00,644.901.7063
573,drug reaction,3.5097862642810056,11:00,15:00,+1-219-982-8207x82831
574,Common Cold,4.362118804094873,10:00,14:00,454-919-3120x2086
575,Impetigo,3.799077110540024,09:00,15:00,400-790-4174x972
576,Migraine,2.0751564612762525,10:00,14:00,730-861-2225x232
577,Jaundice,2.589073548360717,11:00,13:00,638-620-7402x4559
578,Fungal infection,3.503627503504383,11:00,15:00,(462)335-6962x0076
579,allergy,2.2699056756136917,11:00,15:00,284-656-4355
580,Bronchial Asthma,4.4504890617492805,08:00,13:00,001-905-372-5562
581,peptic ulcer disease,1.4946445592739872,09:00,14:00,(211)210-8618x20951
582,diabetes,2.3063774976275773,08:00,15:00,875-571-8971x08812
583,PsoriasisVaricose Veins,2.207906311511555,10:00,16:00,(686)621-4186x7431
584,allergy,2.5714710460880075,09:00,15:00,499-678-4541x2911
585,Fungal infection,3.091680278792143,11:00,13:00,+1-554-407-4809x80198
586,diabetes,4.938226511231252,11:00,13:00,(739)346-1904
587,Typhoid,2.651917270398476,11:00,14:00,964.302.6369
588,PsoriasisVaricose Veins,4.713486469257843,10:00,16:00,765-419-6597x7555
589,allergy,2.7224981078959978,09:00,14:00,(433)805-5935x3042
590,Arthritis,4.426274669696756,11:00,17:00,631-317-4638x57335
591,Impetigo,3.843831603090292,08:00,15:00,001-586-803-4771x052
592,Typhoid,4.328247336888937,09:00,16:00,001-570-216-7781x47899
593,Migraine,2.812777043026764,10:00,15:00,(200)962-7886x2233
594,Cervical spondylosis,3.567671099890087,09:00,17:00,+1-890-509-0162x22165
595,Dimorphic Hemorrhoids,1.098472413296291,09:00,13:00,001-718-247-2911x764
596,gastroesophageal reflux disease,1.2915006135178215,09:00,14:00,908.266.7391x601
597,Dengue,3.7957970689425182,11:00,17:00,001-741-371-5684x4170
598,peptic ulcer disease,2.9457366869194117,10:00,15:00,703-489-6684x3161
599,peptic ulcer disease,2.149278363616532,09:00,14:00,+1-521-738-3767x449
600,urinary tract infection,1.8694107889797893,08:00,15:00,001-876-482-0394x047
601,peptic ulcer disease,2.7169910474978423,09:00,16:00,432.563.3349x8998
602,Jaundice,3.9739423778661713,10:00,17:00,450.558.0593x776
603,Malaria,1.1098317646404463,10:00,17:00,522-813-9063x89868
604,urinary tract infection,1.9002494189651302,10:00,13:00,+1-220-900-4163x395
605,PsoriasisVaricose Veins,3.9169726393885096,08:00,16:00,001-530-729-0554x13157
606,allergy,2.7041897331550953,08:00,13:00,(623)719-4853
607,gastroesophageal reflux disease,4.637730409847897,10:00,13:00,2578867958
608,Chicken pox,3.9099536934465293,09:00,13:00,786.632.2712
609,Cervical spondylosis,1.6518347460087512,08:00,17:00,001-709-589-2326x4454
610,drug reaction,4.365448495049633,08:00,15:00,450.642.6544
611,drug reaction,2.382883639624191,09:00,17:00,438.565.8530
612,Dimorphic Hemorrhoids,3.6620324150633667,11:00,16:00,825.982.9919
613,Jaundice,2.2563265012709417,08:00,14:00,545.592.9643
614,Impetigo,1.9698267754789551,10:00,14:00,603.558.1610x2603
615,Cervical spondylosis,4.25070842866222,09:00,16:00,001-274-574-5319x5328
616,Dengue,4.985931548860238,10:00,15:00,996.912.8601x01762
617,peptic ulcer disease,4.103274173884076,10:00,15:00,(284)336-1149x407
618,Dimorphic Hemorrhoids,3.8950929595468096,09:00,13:00,872.842.0119x716
619,Common Cold,1.8603658687430755,08:00,15:00,(319)475-4353
620,Jaundice,1.0407898463882574,10:00,17:00,(912)720-9796x61813
621,Hypertension,2.7762857834931847,09:00,14:00,(650)608-6279
622,Migraine,1.6118487750749009,08:00,13:00,+1-567-530-7491
623,Common Cold,4.108363341499585,10:00,13:00,+1-765-370-7229x6300
624,peptic ulcer disease,2.2581639542537775,10:00,15:00,+1-422-248-3852x8519
625,allergy,4.6464337549584425,10:00,17:00,001-500-916-1643
626,Bronchial Asthma,1.7180390544376767,11:00,17:00,+1-748-337-0254
627,diabetes,3.372633194193859,11:00,14:00,386-955-4967x02093
628,Fungal infection,4.115632835039458,09:00,14:00,+1-214-251-6265
629,Cervical spondylosis,2.851916669939002,09:00,17:00,784.676.9952x64977
630,Dengue,4.4731419599374185,08:00,17:00,848.414.1471
631,gastroesophageal reflux disease,2.1222823161606956,10:00,14:00,001-355-829-6292
632,Dengue,3.047793703062004,08:00,15:00,001-668-398-6407x623
633,urinary tract infection,1.746498816819067,09:00,13:00,270.548.8709
634,Common Cold,3.78030748599541,09:00,17:00,721.545.8802x617
635,Malaria,1.6676985585426016,10:00,14:00,(688)427-1185
636,drug reaction,1.1080442558183563,10:00,15:00,(422)880-4471x919
637,Bronchial Asthma,3.3971221030087255,08:00,14:00,392.560.7907
638,diabetes,3.680451661313179,11:00,17:00,8119075230
639,Hypertension,2.567665417834574,08:00,16:00,(394)792-3992
640,peptic ulcer disease,3.894050419361448,08:00,14:00,590-433-0196x63966
641,urinary tract infection,2.6947613870543834,11:00,15:00,+1-395-559-7832x0074
642,Chicken pox,3.0374087222249084,11:00,15:00,001-916-622-0741x9784
643,Malaria,3.66160507049141,10:00,15:00,843-733-0583
644,Migraine,1.1762097659051345,08:00,17:00,4818592539
645,Malaria,3.2609441014537457,08:00,16:00,660.255.3137x675
646,Malaria,4.244363825399278,10:00,13:00,+1-900-894-3047
647,Hypertension,2.05529513297755,10:00,16:00,389.274.2238x239
648,Cervical spondylosis,3.7336809735653174,11:00,13:00,868-409-7218
649,Migraine,1.1256905123537035,10:00,16:00,425-551-6236x507
650,Pneumonia,1.7770525679794456,10:00,13:00,914.352.5578
651,Common Cold,2.5358135760392893,10:00,16:00,001-894-397-0631x488
652,Hypertension,3.1953766377584953,10:00,16:00,(349)929-4174
653,Common Cold,1.419438460650301,09:00,13:00,769.799.5789
654,allergy,3.9749209766681575,08:00,16:00,442-417-5983
655,Jaundice,4.671367622984083,08:00,17:00,+1-519-792-3806
656,diabetes,1.8891018231046561,10:00,17:00,001-861-827-5749x37073
657,Common Cold,3.1251465341406273,08:00,13:00,841.760.0245x318
658,Cervical spondylosis,1.8599751093254762,11:00,14:00,312-652-1494
659,Arthritis,4.709407725051838,08:00,13:00,303-281-4518
660,Migraine,4.85023110993569,09:00,17:00,(697)877-6956
661,Malaria,4.313770921819669,09:00,16:00,(277)558-1919x6757
662,Hypertension,4.481352278464534,11:00,14:00,283.739.2414
663,Migraine,3.5587500766879203,09:00,17:00,726-289-7242x813
664,Cervical spondylosis,3.3839300038290308,11:00,13:00,(826)496-9237x39084
665,Impetigo,4.278943635771906,09:00,13:00,+1-235-471-3746x18827
666,PsoriasisVaricose Veins,4.241373421313882,09:00,13:00,(373)509-6758x96274
667,Dimorphic Hemorrhoids,1.2708332250122774,09:00,15:00,(947)241-2873
668,gastroesophageal reflux disease,1.7279294175432645,08:00,13:00,2395855602
669,peptic ulcer disease,1.3189444718032202,10:00,16:00,(619)643-0329
670,Acne,2.8938997483880184,09:00,15:00,964.809.3296
671,gastroesophageal reflux disease,2.360522316809345,08:00,13:00,(800)626-7634x8129
672,Bronchial Asthma,2.809032566058597,10:00,15:00,3169166914
673,Hypertension,2.830938221516839,10:00,17:00,001-928-967-7759
674,Cervical spondylosis,2.374784956954532,10:00,15:00,(484)426-6198
675,diabetes,2.49955008435668,08:00,16:00,+1-243-606-5171x0463
676,PsoriasisVaricose Veins,2.183309497939346,08:00,14:00,+1-724-615-2620x346
677,Acne,2.1565541173580027,08:00,14:00,(852)887-5477
678,Malaria,2.5676751108906024,10:00,15:00,3894031683
679,Hypertension,1.7104309676443439,08:00,13:00,001-928-541-1664x808
680,Impetigo,2.131864063139017,08:00,14:00,578.716.0330x71393
681,Cervical spondylosis,3.0228298769613464,08:00,17:00,(703)249-7264
682,Hypertension,3.9956572347225956,11:00,17:00,(280)372-2604
683,Dengue,4.713818775972896,09:00,14:00,794.569.5508
684,gastroesophageal reflux disease,2.6334239931233743,11:00,15:00,001-340-267-3646x7634
685,Malaria,2.651112132745071,10:00,15:00,330.654.9134x12632
686,Malaria,2.8762070918783307,08:00,15:00,(606)912-3620x2166
687,gastroesophageal reflux disease,1.61416102849324,09:00,15:00,586.975.9872
688,Arthritis,3.466628928846896,09:00,16:00,858.732.9121x94568
689,Impetigo,1.1916788995763525,08:00,15:00,(727)966-4626x145
690,PsoriasisVaricose Veins,3.2617853982717064,08:00,13:00,(868)540-7812
691,diabetes,4.474720047914296,10:00,15:00,840.931.2968x569
692,Acne,1.4899840420126567,09:00,16:00,762-234-1629x009
693,Jaundice,4.096127071202869,11:00,13:00,740.579.3358x9678
694,Arthritis,1.9800650996191616,09:00,13:00,(310)887-2248x1246
695,allergy,2.875526774744062,10:00,14:00,6583432228
696,Malaria,1.827877018160451,08:00,16:00,898.623.7244
697,gastroesophageal reflux disease,1.8935906476885984,11:00,17:00,001-307-493-7756
698,urinary tract infection,3.4230379968549767,09:00,13:00,+1-629-421-7139x4782
699,Pneumonia,4.231091601480609,11:00,14:00,(296)728-2824x95190
700,Acne,1.3501596015174573,08:00,14:00,953.474.1679
701,Malaria,2.5627471228689167,09:00,15:00,530.288.4930
702,PsoriasisVaricose Veins,4.820479124701993,08:00,17:00,995.715.9306
703,Arthritis,4.732662048597874,10:00,17:00,+1-829-479-1952x29147
704,Typhoid,4.903129934042436,09:00,17:00,554-899-4198x62481
705,Arthritis,1.5025591957105564,09:00,17:00,(854)834-5194x5569
706,Typhoid,2.527005380003659,09:00,17:00,5915190655
707,Impetigo,4.848245381141944,10:00,17:00,333-691-5859
708,Bronchial Asthma,2.2153679879958843,09:00,16:00,001-440-906-5720x93955
709,PsoriasisVaricose Veins,4.454110417193816,11:00,15:00,+1-856-545-7249x297
710,Arthritis,3.638581084786335,11:00,16:00,852-742-8763x030
711,PsoriasisVaricose Veins,3.675789233759767,08:00,17:00,768.948.4985x1491
712,Cervical spondylosis,1.1401382679701997,10:00,17:00,884.315.4257x46587
713,Typhoid,3.507463727921911,10:00,14:00,001-622-533-5130x77578
714,Bronchial Asthma,3.612988593014731,10:00,15:00,795.932.9005
715,gastroesophageal reflux disease,1.5772892081501997,08:00,16:00,001-243-708-4775x5763
716,Typhoid,4.054286632673714,08:00,17:00,001-507-874-7003x806
717,drug reaction,2.383963174427517,10:00,13:00,(293)267-2249
718,Jaundice,3.2214398708258485,08:00,15:00,375-367-2098
719,Common Cold,3.8601247329874075,11:00,15:00,527-281-8326
720,Typhoid,1.0674855072903515,09:00,16:00,(302)244-6752x49991
721,Malaria,1.7409339389359064,10:00,16:00,285-305-5096x7045
722,Chicken pox,4.032470469005126,10:00,14:00,745.414.2816x67611
723,Fungal infection,2.47175562113715,11:00,13:00,813.701.9345x858
724,allergy,1.3301186042948485,11:00,15:00,335.841.1854
725,diabetes,3.7655457096055813,09:00,13:00,001-555-845-4047x226
726,peptic ulcer disease,2.185785516498587,09:00,17:00,326.415.5736
727,diabetes,3.749804538552179,10:00,13:00,(785)863-8631
728,Malaria,3.064354382963803,08:00,13:00,+1-362-836-2049x48153
729,Malaria,1.0279245378236195,09:00,14:00,352-252-2655x835
730,Dengue,3.432133372275621,11:00,14:00,+1-694-438-5239
731,Dengue,2.400785324001814,08:00,15:00,443-542-3509x460
732,Typhoid,4.132726100774517,08:00,17:00,(359)501-6462
733,diabetes,1.4253137411057186,08:00,13:00,(336)245-4065x818
734,drug reaction,4.058793608659964,11:00,15:00,2603525899
735,Fungal infection,3.9655344465334355,09:00,14:00,+1-263-220-7559x6828
736,diabetes,3.081607442487505,10:00,15:00,361.592.9320x661
737,gastroesophageal reflux disease,1.4164164906052448,08:00,17:00,001-598-751-9336
738,Dimorphic Hemorrhoids,2.3056152988627994,10:00,14:00,7655456128
739,Arthritis,1.5311760492092255,10:00,14:00,+1-604-401-8870x23660
740,Fungal infection,3.1982626211544813,08:00,16:00,674-764-6458x7144
741,Arthritis,4.878621690999997,08:00,16:00,373.221.8251x3677
742,Migraine,3.2054366019255545,08:00,17:00,+1-305-992-5791x17907
743,Malaria,4.008862480544099,11:00,15:00,221-624-3839x0601
744,Jaundice,1.394530660145234,09:00,15:00,+1-442-627-7773
745,Jaundice,4.654402240948569,11:00,15:00,9382081472
746,Acne,4.884936481864562,10:00,14:00,001-200-926-3597
747,Bronchial Asthma,1.4982623581392427,10:00,15:00,(935)639-0869
748,Common Cold,2.543636967961268,09:00,15:00,415-650-8927
749,Pneumonia,4.07755118217044,10:00,16:00,001-256-768-8032x30877
750,Migraine,3.84600051885155,10:00,15:00,+1-229-741-8886x7181
751,Impetigo,2.6928804039842262,10:00,13:00,3685452156
752,PsoriasisVaricose Veins,3.336688188587898,08:00,14:00,(570)467-6397
753,Malaria,1.4927607797237283,10:00,13:00,(679)543-6526x970
754,PsoriasisVaricose Veins,3.317989088770644,10:00,14:00,001-949-210-5347x0300
755,Hypertension,2.444186394468266,10:00,17:00,2054990294
756,Cervical spondylosis,1.567200853034695,09:00,17:00,564.776.5777x721
757,gastroesophageal reflux disease,1.2076884695350922,10:00,17:00,001-416-653-2010x450
758,Migraine,1.449091100598232,11:00,15:00,(757)555-2336x053
759,Jaundice,3.98112151719867,09:00,17:00,5864956076
760,Cervical spondylosis,2.7208006622131693,11:00,13:00,(789)381-7303x5062
761,drug reaction,2.3266000370459987,11:00,13:00,787.833.6551
762,Hypertension,4.550319570778738,10:00,15:00,001-303-275-3075x150
763,Acne,3.2560571602775656,10:00,14:00,254-257-5344x071
764,Common Cold,4.76889878976907,11:00,15:00,001-508-774-5079x608
765,Typhoid,3.888066747708166,09:00,16:00,001-939-523-2767x7663
766,Pneumonia,3.3485554805356084,09:00,16:00,(436)753-6928x79544
767,Jaundice,1.751933212175318,10:00,14:00,678-226-3526x1773
768,Dimorphic Hemorrhoids,1.659986525416806,09:00,13:00,426-595-8967x0265
769,Bronchial Asthma,2.8825065298229577,10:00,16:00,+1-625-815-0001x0793
770,Acne,3.530698932967104,11:00,17:00,+1-316-791-0623x57040
771,Common Cold,4.759057731739248,11:00,13:00,418.458.0695x635
772,PsoriasisVaricose Veins,2.8126158623015156,11:00,16:00,+1-437-237-6723x4975
773,Impetigo,4.75298663487715,11:00,15:00,472.896.1377x79102
774,Bronchial Asthma,1.6689470141735576,08:00,14:00,904-719-2080x24427
775,Acne,2.3189052262349317,08:00,16:00,2982040969
776,Cervical spondylosis,4.463966127254101,08:00,16:00,(528)287-9410
777,Hypertension,3.417906345038876,10:00,17:00,(802)537-8663x506
778,Typhoid,4.081635718363481,08:00,17:00,813-331-6452x337
779,Typhoid,1.436484843302709,09:00,17:00,958-827-7522
780,Acne,2.6067079643465547,11:00,16:00,404-417-4863x36896
781,PsoriasisVaricose Veins,1.588670611531139,08:00,16:00,(390)562-5366
782,Pneumonia,4.32793369091879,11:00,16:00,+1-543-605-1186x66700
783,Pneumonia,3.242448167237963,11:00,17:00,(694)789-5126x73278
784,diabetes,1.459038435297908,09:00,13:00,(333)307-9588
785,Jaundice,1.3913483740542407,11:00,13:00,706.558.9912x177
786,drug reaction,1.8506643519000177,09:00,14:00,301.905.7326x0759
787,peptic ulcer disease,2.296097267982582,08:00,13:00,744-533-5995x725
